Initial packet size,Initial TTL,Window size,DF flag,port,Max Segment Size,Window Scalling Value,sackOK,Target
3665,93,128,16886,1,50882,0,0,0,windows
3666,543,128,46329,1,50883,0,0,0,windows
3667,54,55,2170,1,50854,0,0,0,windows
3668,107,52,41085,1,50858,0,0,0,windows
3669,54,51,41085,1,50858,0,0,0,windows
3670,54,128,27895,1,50858,0,0,0,windows
3671,672,56,28793,1,50884,0,0,0,windows
3672,203,128,24316,1,50852,0,0,0,windows
3673,54,128,63994,1,50852,0,0,0,windows
3674,54,55,12430,1,50834,0,0,0,windows
3675,54,128,0,1,50858,0,0,0,windows
3676,62,128,61690,1,50885,1460,0,1,windows
3677,62,59,4210,1,50885,1460,0,1,windows
3678,54,128,61690,1,50885,0,0,0,windows
3679,571,128,61690,1,50885,0,0,0,windows
3680,1514,60,16501,1,50885,0,0,0,windows
3681,1230,60,16501,1,50885,0,0,0,windows
3682,1274,60,16501,1,50885,0,0,0,windows
3683,54,128,11510,1,50885,0,0,0,windows
3684,180,128,11510,1,50885,0,0,0,windows
3685,105,60,16501,1,50885,0,0,0,windows
3686,628,128,63989,1,50885,0,0,0,windows
3687,927,60,5241,1,50885,0,0,0,windows
3688,62,128,61690,1,50886,1460,0,1,windows
3689,62,57,61690,1,50886,1460,0,1,windows
3690,54,128,61690,1,50886,0,0,0,windows
3691,571,128,61690,1,50886,0,0,0,windows
3692,54,58,10489,1,50886,0,0,0,windows
3693,1514,58,10489,1,50886,0,0,0,windows
3694,628,58,10489,1,50886,0,0,0,windows
3695,147,128,45816,1,50886,0,0,0,windows
3696,153,128,45816,1,50886,0,0,0,windows
3697,546,128,45816,1,50886,0,0,0,windows
3698,328,58,10489,1,50886,0,0,0,windows
3699,304,58,10489,1,50886,0,0,0,windows
3700,54,128,42742,1,50886,0,0,0,windows
3701,92,128,42742,1,50886,0,0,0,windows
3702,242,128,42742,1,50886,0,0,0,windows
3703,226,58,10489,1,50886,0,0,0,windows
3704,62,128,61690,1,50887,1460,0,1,windows
3705,62,123,65535,0,50887,1430,0,1,windows
3706,54,128,61690,1,50887,0,0,0,windows
3707,571,128,61690,1,50887,0,0,0,windows
3708,54,128,64245,1,50886,0,0,0,windows
3709,54,124,65535,0,50887,0,0,0,windows
3710,1484,124,65535,0,50887,0,0,0,windows
3711,88,124,65535,0,50887,0,0,0,windows
3712,54,128,24315,1,50887,0,0,0,windows
3713,118,128,24315,1,50887,0,0,0,windows
3714,146,128,24315,1,50887,0,0,0,windows
3715,344,128,24315,1,50887,0,0,0,windows
3716,634,124,65535,0,50887,0,0,0,windows
3717,85,124,65535,0,50887,0,0,0,windows
3718,54,128,64504,1,50887,0,0,0,windows
3719,85,128,64504,1,50887,0,0,0,windows
3720,527,124,65535,0,50887,0,0,0,windows
3721,873,124,65535,0,50887,0,0,0,windows
3722,93,128,11256,1,50887,0,0,0,windows
3723,62,128,61690,1,50888,1460,0,1,windows
3724,62,110,65535,0,50888,1430,0,1,windows
3725,54,128,61690,1,50888,0,0,0,windows
3726,571,128,61690,1,50888,0,0,0,windows
3727,54,111,65535,0,50888,0,0,0,windows
3728,1484,111,65535,0,50888,0,0,0,windows
3729,88,111,65535,0,50888,0,0,0,windows
3730,54,128,24315,1,50888,0,0,0,windows
3731,118,128,24315,1,50888,0,0,0,windows
3732,146,128,24315,1,50888,0,0,0,windows
3733,359,128,24315,1,50888,0,0,0,windows
3734,634,111,65535,0,50888,0,0,0,windows
3735,85,128,6905,1,50888,0,0,0,windows
3736,310,124,65535,0,50888,0,0,0,windows
3737,93,128,6904,1,50888,0,0,0,windows
3738,54,124,65535,0,50888,0,0,0,windows
3739,62,128,61690,1,50889,1460,0,1,windows
3740,62,58,4210,1,50889,1460,0,1,windows
3741,54,128,61690,1,50889,0,0,0,windows
3742,571,128,61690,1,50889,0,0,0,windows
3743,54,59,16501,1,50889,0,0,0,windows
3744,1514,59,16501,1,50889,0,0,0,windows
3745,687,59,16501,1,50889,0,0,0,windows
3746,180,128,61690,1,50889,0,0,0,windows
3747,617,128,61690,1,50889,0,0,0,windows
3748,54,59,62840,1,50889,0,0,0,windows
3749,312,59,62840,1,50889,0,0,0,windows
3750,1212,59,62840,1,50889,0,0,0,windows
3751,54,128,26869,1,50889,0,0,0,windows
3752,62,128,61690,1,50890,1460,0,1,windows
3753,62,60,25765,1,50890,1460,0,1,windows
3754,54,128,61690,1,50890,0,0,0,windows
3755,571,128,61690,1,50890,0,0,0,windows
3756,54,61,24483,1,50890,0,0,0,windows
3757,1514,61,24483,1,50890,0,0,0,windows
3758,286,61,24483,1,50890,0,0,0,windows
3759,134,128,2298,1,50890,0,0,0,windows
3760,146,128,2298,1,50890,0,0,0,windows
3761,406,128,2298,1,50890,0,0,0,windows
3762,341,61,24483,1,50890,0,0,0,windows
3763,54,128,51959,1,50890,0,0,0,windows
3764,344,61,24483,1,50890,0,0,0,windows
3765,85,128,43254,1,50890,0,0,0,windows
3766,721,61,24483,1,50890,0,0,0,windows
3767,137,128,61690,1,50890,0,0,0,windows
3768,400,61,24483,1,50890,0,0,0,windows
3769,1099,61,24483,1,50890,0,0,0,windows
3770,720,61,24483,1,50890,0,0,0,windows
3771,571,61,24483,1,50890,0,0,0,windows
3772,1168,61,24483,1,50890,0,0,0,windows
3773,302,61,24483,1,50890,0,0,0,windows
3774,62,128,61690,1,50891,1460,0,1,windows
3775,62,60,25765,1,50891,1460,0,1,windows
3776,54,128,61690,1,50891,0,0,0,windows
3777,571,128,61690,1,50891,0,0,0,windows
3778,54,61,24483,1,50891,0,0,0,windows
3779,1514,61,24483,1,50891,0,0,0,windows
3780,285,61,24483,1,50891,0,0,0,windows
3781,134,128,61690,1,50891,0,0,0,windows
3782,146,128,61690,1,50891,0,0,0,windows
3783,384,128,61690,1,50891,0,0,0,windows
3784,341,61,24483,1,50891,0,0,0,windows
3785,54,128,45816,1,50891,0,0,0,windows
3786,550,61,24483,1,50891,0,0,0,windows
3787,179,61,24483,1,50891,0,0,0,windows
3788,54,128,17910,1,50891,0,0,0,windows
3789,85,128,17910,1,50891,0,0,0,windows
3790,318,128,61690,1,50890,0,0,0,windows
3791,478,61,24483,1,50890,0,0,0,windows
3792,62,128,61690,1,50892,1460,0,1,windows
3793,62,58,4210,1,50892,1460,0,1,windows
3794,54,128,61690,1,50892,0,0,0,windows
3795,571,128,61690,1,50892,0,0,0,windows
3796,54,59,16501,1,50892,0,0,0,windows
3797,1514,59,16501,1,50892,0,0,0,windows
3798,161,59,16501,1,50892,0,0,0,windows
3799,180,128,61690,1,50892,0,0,0,windows
3800,1168,128,61690,1,50892,0,0,0,windows
3801,328,59,16501,1,50892,0,0,0,windows
3802,1514,59,12926,1,50892,0,0,0,windows
3803,387,59,12926,1,50892,0,0,0,windows
3804,1098,128,61690,1,50892,0,0,0,windows
3805,537,59,59014,1,50892,0,0,0,windows
3806,54,128,3577,1,50892,0,0,0,windows
3807,156,128,64245,1,50886,0,0,0,windows
3808,62,128,61690,1,50893,1460,0,1,windows
3809,62,56,4210,1,50893,1460,0,1,windows
3810,54,128,61690,1,50893,0,0,0,windows
3811,571,128,61690,1,50893,0,0,0,windows
3812,54,57,16501,1,50893,0,0,0,windows
3813,1514,57,16501,1,50893,0,0,0,windows
3814,635,57,16501,1,50893,0,0,0,windows
3815,180,128,61690,1,50893,0,0,0,windows
3816,577,128,61690,1,50893,0,0,0,windows
3817,54,57,28793,1,50893,0,0,0,windows
3818,312,57,28793,1,50893,0,0,0,windows
3819,348,57,28793,1,50893,0,0,0,windows
3820,54,128,51448,1,50893,0,0,0,windows
3821,330,58,10489,1,50886,0,0,0,windows
3822,85,52,1146,1,50857,0,0,0,windows
3823,54,51,1146,1,50857,0,0,0,windows
3824,54,128,22005,1,50857,0,0,0,windows
3825,100,57,10489,1,50827,0,0,0,windows
3826,85,56,10489,1,50827,0,0,0,windows
3827,54,128,502,1,50827,0,0,0,windows
3828,54,128,0,1,50827,0,0,0,windows
3829,54,56,10489,1,50827,0,0,0,windows
3830,78,57,1146,1,50869,0,0,0,windows
3831,54,56,1146,1,50869,0,0,0,windows
3832,54,128,44535,1,50869,0,0,0,windows
3833,132,128,56828,1,50828,0,0,0,windows
3834,991,128,56828,1,50828,0,0,0,windows
3835,54,56,47775,1,50828,0,0,0,windows
3836,529,128,23805,1,50829,0,0,0,windows
3837,523,128,23805,1,50829,0,0,0,windows
3838,93,128,23805,1,50829,0,0,0,windows
3839,509,128,23805,1,50829,0,0,0,windows
3840,221,57,32985,1,50829,0,0,0,windows
3841,54,57,6375,1,50829,0,0,0,windows
3842,123,57,6375,1,50829,0,0,0,windows
3843,54,128,28924,1,50829,0,0,0,windows
3844,93,128,28924,1,50829,0,0,0,windows
3845,149,57,6375,1,50829,0,0,0,windows
3846,54,128,24316,1,50828,0,0,0,windows
3847,54,128,4604,1,50829,0,0,0,windows
3848,85,58,65535,1,50862,0,0,0,windows
3849,54,57,65535,1,50862,0,0,0,windows
3850,54,128,56054,1,50862,0,0,0,windows
3851,514,128,4604,1,50829,0,0,0,windows
3852,221,57,58605,1,50829,0,0,0,windows
3853,54,128,27387,1,50829,0,0,0,windows
3854,85,57,28793,1,50865,0,0,0,windows
3855,54,56,28793,1,50865,0,0,0,windows
3856,54,128,60407,1,50865,0,0,0,windows
3857,85,57,28793,1,50867,0,0,0,windows
3858,54,56,28793,1,50867,0,0,0,windows
3859,54,128,61431,1,50867,0,0,0,windows
3860,153,128,51964,1,50853,0,0,0,windows
3861,100,128,51964,1,50853,0,0,0,windows
3862,100,57,20643,1,50853,0,0,0,windows
3863,1464,57,20643,1,50853,0,0,0,windows
3864,194,57,20643,1,50853,0,0,0,windows
3865,92,57,20643,1,50853,0,0,0,windows
3866,54,128,0,1,50862,0,0,0,windows
3867,54,128,0,1,50857,0,0,0,windows
3868,54,128,0,1,50869,0,0,0,windows
3869,54,128,0,1,50865,0,0,0,windows
3870,54,128,0,1,50867,0,0,0,windows
3871,1464,128,42234,1,50850,0,0,0,windows
3872,1095,128,42234,1,50850,0,0,0,windows
3873,474,128,42234,1,50850,0,0,0,windows
3874,54,56,0,1,50869,0,0,0,windows
3875,54,251,47775,1,50850,0,0,0,windows
3876,54,56,0,1,50867,0,0,0,windows
3877,54,56,0,1,50865,0,0,0,windows
3878,54,251,4755,1,50850,0,0,0,windows
3879,54,51,0,1,50857,0,0,0,windows
3880,54,128,60663,1,50850,0,0,0,windows
3881,1464,128,60663,1,50850,0,0,0,windows
3882,1095,128,60663,1,50850,0,0,0,windows
3883,474,128,60663,1,50850,0,0,0,windows
3884,749,251,47775,1,50850,0,0,0,windows
3885,420,128,63994,1,50852,0,0,0,windows
3886,100,128,63994,1,50852,0,0,0,windows
3887,971,128,63994,1,50852,0,0,0,windows
3888,100,57,56480,1,50852,0,0,0,windows
3889,401,57,56480,1,50852,0,0,0,windows
3890,348,57,56480,1,50852,0,0,0,windows
3891,134,128,24316,1,50828,0,0,0,windows
3892,93,128,24316,1,50828,0,0,0,windows
3893,332,128,24316,1,50828,0,0,0,windows
3894,110,56,47775,1,50828,0,0,0,windows
3895,54,128,1020,1,50828,0,0,0,windows
3896,93,128,1020,1,50828,0,0,0,windows
3897,54,128,766,1,50852,0,0,0,windows
3898,54,128,43003,1,50828,0,0,0,windows
3899,85,57,8313,1,50860,0,0,0,windows
3900,54,56,8313,1,50860,0,0,0,windows
3901,54,128,56056,1,50860,0,0,0,windows
3902,54,128,11256,1,50887,0,0,0,windows
3903,54,58,41085,1,50836,0,0,0,windows
3904,54,128,6904,1,50888,0,0,0,windows
3905,54,128,0,1,50860,0,0,0,windows
3906,54,58,59456,1,50873,0,0,0,windows
3907,54,54,20643,0,50838,0,0,0,windows
3908,54,56,28793,1,50872,0,0,0,windows
3909,93,55,47775,1,50828,0,0,0,windows
3910,78,55,47775,1,50828,0,0,0,windows
3911,54,128,0,1,50828,0,0,0,windows
3912,54,55,47775,1,50828,0,0,0,windows
3913,93,55,4514,1,50826,0,0,0,windows
3914,54,128,0,1,50826,0,0,0,windows
3915,78,55,4514,1,50826,0,0,0,windows
3916,54,55,4514,1,50826,0,0,0,windows
3917,93,56,20643,1,50849,0,0,0,windows
3918,54,128,0,1,50849,0,0,0,windows
3919,78,56,20643,1,50849,0,0,0,windows
3920,54,56,20643,1,50849,0,0,0,windows
3921,54,60,24483,1,50890,0,0,0,windows
3922,54,57,10489,1,50886,0,0,0,windows
3923,93,56,58605,1,50829,0,0,0,windows
3924,54,128,0,1,50829,0,0,0,windows
3925,54,53,28793,1,50868,0,0,0,windows
3926,54,60,24483,1,50891,0,0,0,windows
3927,93,56,20643,1,50837,0,0,0,windows
3928,54,128,0,1,50837,0,0,0,windows
3929,78,56,58605,1,50829,0,0,0,windows
3930,54,56,58605,1,50829,0,0,0,windows
3931,78,56,20643,1,50837,0,0,0,windows
3932,54,56,20643,1,50837,0,0,0,windows
3933,54,59,41028,1,50874,0,0,0,windows
3934,54,56,56480,1,50852,0,0,0,windows
3935,54,56,14243,0,50841,0,0,0,windows
3936,54,56,20643,1,50853,0,0,0,windows
3937,54,57,52089,1,50863,0,0,0,windows
3938,54,56,25508,1,50839,0,0,0,windows
3939,54,58,59014,1,50892,0,0,0,windows
3940,54,58,62840,1,50889,0,0,0,windows
3941,54,250,25508,1,50840,0,0,0,windows
3942,85,250,47775,1,50850,0,0,0,windows
3943,54,250,47775,1,50850,0,0,0,windows
3944,54,128,0,1,50850,0,0,0,windows
3945,85,250,14243,1,50848,0,0,0,windows
3946,54,128,0,1,50848,0,0,0,windows
3947,54,250,14243,1,50848,0,0,0,windows
3948,54,123,65535,0,50825,0,0,0,windows
3949,54,123,65535,0,50871,0,0,0,windows
3950,54,123,65535,0,50856,0,0,0,windows
3951,85,59,5241,1,50885,0,0,0,windows
3952,54,128,0,1,50885,0,0,0,windows
3953,54,59,5241,1,50885,0,0,0,windows
3954,54,123,65535,0,50887,0,0,0,windows
3955,54,123,65535,0,50878,0,0,0,windows
3956,54,60,65535,0,50881,0,0,0,windows
3957,54,123,65535,0,50883,0,0,0,windows
3958,54,123,65535,0,50882,0,0,0,windows
3959,54,123,65535,0,50880,0,0,0,windows
3960,54,123,65535,0,50861,0,0,0,windows
3961,54,123,65535,0,50879,0,0,0,windows
3962,54,123,65535,0,50877,0,0,0,windows
3963,54,123,65535,0,50888,0,0,0,windows
3964,54,123,65535,0,50851,0,0,0,windows
3965,54,56,28793,1,50893,0,0,0,windows
3966,54,50,28793,1,50866,0,0,0,windows
3967,54,55,28793,1,50870,0,0,0,windows
3968,54,54,28793,1,50859,0,0,0,windows
3969,54,55,28793,1,50864,0,0,0,windows
3970,54,56,41085,1,50843,0,0,0,windows
3971,54,56,9355,1,50845,0,0,0,windows
3972,54,53,28793,1,50847,0,0,0,windows
3973,54,55,28793,1,50884,0,0,0,windows
3974,54,56,28793,1,50844,0,0,0,windows
3975,54,56,28793,1,50846,0,0,0,windows
3976,54,56,28793,1,50842,0,0,0,windows
3977,54,55,28793,1,50875,0,0,0,windows
3978,74,64,65535,1,52570,1460,7,1,android
3979,54,16,65535,1,52570,0,0,0,android
3980,54,64,65535,1,52570,0,0,0,android
3981,239,64,65535,1,52570,0,0,0,android
3982,3008,16,65535,1,52570,0,0,0,android
3983,74,64,65535,1,38638,1460,7,1,android
3984,54,16,65535,1,38638,0,0,0,android
3985,54,64,65535,1,38638,0,0,0,android
3986,249,64,65535,1,38638,0,0,0,android
3987,147,64,65535,1,52570,0,0,0,android
3988,273,64,65535,1,52570,0,0,0,android
3989,346,16,65535,1,52570,0,0,0,android
3990,2665,16,65535,1,38638,0,0,0,android
3991,1182,16,65535,1,52570,0,0,0,android
3992,230,16,65535,1,52570,0,0,0,android
3993,147,64,65535,1,38638,0,0,0,android
3994,315,64,65535,1,38638,0,0,0,android
3995,590,64,65535,1,52570,0,0,0,android
3996,96,64,65535,1,52570,0,0,0,android
3997,346,16,65535,1,38638,0,0,0,android
3998,912,16,65535,1,52570,0,0,0,android
3999,344,16,65535,1,38638,0,0,0,android
4000,74,64,65535,1,44680,1460,7,1,android
4001,54,16,65535,1,44680,0,0,0,android
4002,54,64,65535,1,44680,0,0,0,android
4003,234,64,65535,1,44680,0,0,0,android
4004,2613,16,65535,1,44680,0,0,0,android
4005,147,64,65535,1,44680,0,0,0,android
4006,590,64,65535,1,44680,0,0,0,android
4007,96,64,65535,1,44680,0,0,0,android
4008,346,16,65535,1,44680,0,0,0,android
4009,8787,16,65535,1,44680,0,0,0,android
4010,74,64,65535,1,49326,1460,7,1,android
4011,54,16,65535,1,49326,0,0,0,android
4012,54,64,65535,1,49326,0,0,0,android
4013,58,64,65535,1,49326,0,0,0,android
4014,65,64,65535,1,49326,0,0,0,android
4015,57,64,65535,1,49326,0,0,0,android
4016,360,64,65535,1,49326,0,0,0,android
4017,111,16,65535,1,49326,0,0,0,android
4018,97,16,65535,1,49326,0,0,0,android
4019,89,64,65535,1,49326,0,0,0,android
4020,137,16,65535,1,49326,0,0,0,android
4021,249,16,65535,1,49326,0,0,0,android
4022,97,64,65535,1,49326,0,0,0,android
4023,106,64,65535,1,49326,0,0,0,android
4024,1208,16,65535,1,49326,0,0,0,android
4025,94,16,65535,1,49326,0,0,0,android
4026,74,64,65535,1,35554,1460,7,1,android
4027,54,16,65535,1,35554,0,0,0,android
4028,54,64,65535,1,35554,0,0,0,android
4029,571,64,65535,1,35554,0,0,0,android
4030,210,16,65535,1,35554,0,0,0,android
4031,105,64,65535,1,35554,0,0,0,android
4032,331,64,65535,1,35554,0,0,0,android
4033,1258,16,65535,1,35554,0,0,0,android
4034,87,64,65535,1,49326,0,0,0,android
4035,76,64,65535,1,49326,0,0,0,android
4036,103,16,65535,1,49326,0,0,0,android
4037,95,16,65535,1,49326,0,0,0,android
4038,199,64,65535,1,49326,0,0,0,android
4039,122,16,65535,1,49326,0,0,0,android
4040,115,16,65535,1,49326,0,0,0,android
4041,74,64,65535,1,45430,1460,7,1,android
4042,54,16,65535,1,45430,0,0,0,android
4043,74,64,65535,1,45434,1460,7,1,android
4044,54,16,65535,1,45434,0,0,0,android
4045,54,64,65535,1,45430,0,0,0,android
4046,74,64,65535,1,42930,1460,7,1,android
4047,54,16,65535,1,42930,0,0,0,android
4048,74,64,65535,1,45440,1460,7,1,android
4049,54,16,65535,1,45440,0,0,0,android
4050,54,64,65535,1,45434,0,0,0,android
4051,233,64,65535,1,45430,0,0,0,android
4052,234,64,65535,1,45434,0,0,0,android
4053,54,64,65535,1,42930,0,0,0,android
4054,54,64,65535,1,45440,0,0,0,android
4055,233,64,65535,1,45440,0,0,0,android
4056,234,64,65535,1,42930,0,0,0,android
4057,5008,16,65535,1,45430,0,0,0,android
4058,5008,16,65535,1,45434,0,0,0,android
4059,5008,16,65535,1,45440,0,0,0,android
4060,180,64,65535,1,45430,0,0,0,android
4061,590,64,65535,1,45430,0,0,0,android
4062,74,64,65535,1,40198,1460,7,1,android
4063,54,16,65535,1,40198,0,0,0,android
4064,356,64,65535,1,45430,0,0,0,android
4065,54,64,65535,1,40198,0,0,0,android
4066,248,64,65535,1,40198,0,0,0,android
4067,180,64,65535,1,45434,0,0,0,android
4068,312,16,65535,1,45434,0,0,0,android
4069,250,64,65535,1,45434,0,0,0,android
4070,3543,16,65535,1,42930,0,0,0,android
4071,180,64,65535,1,45440,0,0,0,android
4072,330,64,65535,1,45440,0,0,0,android
4073,312,16,65535,1,45440,0,0,0,android
4074,4619,16,65535,1,45430,0,0,0,android
4075,180,64,65535,1,42930,0,0,0,android
4076,6808,16,65535,1,45434,0,0,0,android
4077,2830,16,65535,1,40198,0,0,0,android
4078,267,64,65535,1,42930,0,0,0,android
4079,85,64,65535,1,45434,0,0,0,android
4080,1442,16,65535,1,40198,0,0,0,android
4081,1759,16,65535,1,40198,0,0,0,android
4082,74,64,65535,1,33076,1460,7,1,android
4083,54,16,65535,1,33076,0,0,0,android
4084,1129,16,65535,1,45440,0,0,0,android
4085,54,64,65535,1,33076,0,0,0,android
4086,237,64,65535,1,33076,0,0,0,android
4087,296,16,65535,1,42930,0,0,0,android
4088,147,64,65535,1,40198,0,0,0,android
4089,590,64,65535,1,40198,0,0,0,android
4090,446,64,65535,1,40198,0,0,0,android
4091,4926,16,65535,1,33076,0,0,0,android
4092,219,16,65535,1,42930,0,0,0,android
4093,589,16,65535,1,40198,0,0,0,android
4094,180,64,65535,1,33076,0,0,0,android
4095,325,64,65535,1,33076,0,0,0,android
4096,74,64,65535,1,45456,1460,7,1,android
4097,54,16,65535,1,45456,0,0,0,android
4098,74,64,65535,1,42954,1460,7,1,android
4099,54,16,65535,1,42954,0,0,0,android
4100,54,64,65535,1,45456,0,0,0,android
4101,571,64,65535,1,45456,0,0,0,android
4102,54,64,65535,1,42954,0,0,0,android
4103,571,64,65535,1,42954,0,0,0,android
4104,312,16,65535,1,33076,0,0,0,android
4105,253,64,65535,1,40198,0,0,0,android
4106,2962,16,65535,1,33076,0,0,0,android
4107,299,16,65535,1,40198,0,0,0,android
4108,5008,16,65535,1,45456,0,0,0,android
4109,180,64,65535,1,45456,0,0,0,android
4110,390,64,65535,1,40198,0,0,0,android
4111,250,64,65535,1,45456,0,0,0,android
4112,312,16,65535,1,45456,0,0,0,android
4113,210,16,65535,1,42954,0,0,0,android
4114,105,64,65535,1,42954,0,0,0,android
4115,267,64,65535,1,42954,0,0,0,android
4116,74,64,65535,1,41972,1460,7,1,android
4117,54,16,65535,1,41972,0,0,0,android
4118,74,64,65535,1,42676,1460,7,1,android
4119,54,16,65535,1,42676,0,0,0,android
4120,6808,16,65535,1,45456,0,0,0,android
4121,54,64,65535,1,41972,0,0,0,android
4122,247,64,65535,1,41972,0,0,0,android
4123,54,64,65535,1,42676,0,0,0,android
4124,239,64,65535,1,42676,0,0,0,android
4125,74,64,65535,1,38548,1460,7,1,android
4126,54,16,65535,1,38548,0,0,0,android
4127,74,64,65535,1,38550,1460,7,1,android
4128,54,16,65535,1,38550,0,0,0,android
4129,74,64,65535,1,38552,1460,7,1,android
4130,54,16,65535,1,38552,0,0,0,android
4131,74,64,65535,1,38554,1460,7,1,android
4132,54,16,65535,1,38554,0,0,0,android
4133,54,64,65535,1,38548,0,0,0,android
4134,245,64,65535,1,38548,0,0,0,android
4135,54,64,65535,1,38550,0,0,0,android
4136,245,64,65535,1,38550,0,0,0,android
4137,54,64,65535,1,38552,0,0,0,android
4138,245,64,65535,1,38552,0,0,0,android
4139,54,64,65535,1,38554,0,0,0,android
4140,245,64,65535,1,38554,0,0,0,android
4141,70,64,65535,1,40198,0,0,0,android
4142,74,64,65535,1,42698,1460,7,1,android
4143,54,16,65535,1,42698,0,0,0,android
4144,5608,16,65535,1,42676,0,0,0,android
4145,4588,16,65535,1,41972,0,0,0,android
4146,4615,16,65535,1,38548,0,0,0,android
4147,54,64,65535,1,42698,0,0,0,android
4148,239,64,65535,1,42698,0,0,0,android
4149,219,16,65535,1,42954,0,0,0,android
4150,4615,16,65535,1,38550,0,0,0,android
4151,4615,16,65535,1,38552,0,0,0,android
4152,4615,16,65535,1,38554,0,0,0,android
4153,180,64,65535,1,38548,0,0,0,android
4154,147,64,65535,1,42676,0,0,0,android
4155,590,64,65535,1,42676,0,0,0,android
4156,147,64,65535,1,41972,0,0,0,android
4157,321,64,65535,1,38548,0,0,0,android
4158,154,64,65535,1,42676,0,0,0,android
4159,344,16,65535,1,42676,0,0,0,android
4160,328,16,65535,1,38548,0,0,0,android
4161,180,64,65535,1,38554,0,0,0,android
4162,5608,16,65535,1,42698,0,0,0,android
4163,296,16,65535,1,41972,0,0,0,android
4164,180,64,65535,1,38550,0,0,0,android
4165,74,64,65535,1,42702,1460,7,1,android
4166,54,16,65535,1,42702,0,0,0,android
4167,180,64,65535,1,38552,0,0,0,android
4168,321,64,65535,1,38554,0,0,0,android
4169,321,64,65535,1,38550,0,0,0,android
4170,590,64,65535,1,41972,0,0,0,android
4171,560,64,65535,1,41972,0,0,0,android
4172,54,64,65535,1,42702,0,0,0,android
4173,321,64,65535,1,38552,0,0,0,android
4174,571,64,65535,1,42702,0,0,0,android
4175,328,16,65535,1,38550,0,0,0,android
4176,328,16,65535,1,38554,0,0,0,android
4177,328,16,65535,1,38552,0,0,0,android
4178,696,16,65535,1,38548,0,0,0,android
4179,147,64,65535,1,42698,0,0,0,android
4180,696,16,65535,1,38550,0,0,0,android
4181,590,64,65535,1,42698,0,0,0,android
4182,139,64,65535,1,42698,0,0,0,android
4183,344,16,65535,1,42698,0,0,0,android
4184,1670,16,65535,1,42676,0,0,0,android
4185,696,16,65535,1,38552,0,0,0,android
4186,74,64,65535,1,35028,1460,7,1,android
4187,54,16,65535,1,35028,0,0,0,android
4188,5608,16,65535,1,42702,0,0,0,android
4189,74,64,65535,1,35030,1460,7,1,android
4190,54,16,65535,1,35030,0,0,0,android
4191,74,64,65535,1,35032,1460,7,1,android
4192,54,16,65535,1,35032,0,0,0,android
4193,696,16,65535,1,38554,0,0,0,android
4194,54,64,65535,1,35028,0,0,0,android
4195,230,64,65535,1,35028,0,0,0,android
4196,54,64,65535,1,35030,0,0,0,android
4197,230,64,65535,1,35030,0,0,0,android
4198,54,64,65535,1,35032,0,0,0,android
4199,230,64,65535,1,35032,0,0,0,android
4200,504,64,65535,1,42676,0,0,0,android
4201,147,64,65535,1,42702,0,0,0,android
4202,590,64,65535,1,42702,0,0,0,android
4203,154,64,65535,1,42702,0,0,0,android
4204,7397,16,65535,1,41972,0,0,0,android
4205,4951,16,65535,1,35028,0,0,0,android
4206,344,16,65535,1,42702,0,0,0,android
4207,846,16,65535,1,42698,0,0,0,android
4208,147,64,65535,1,35028,0,0,0,android
4209,631,16,65535,1,42676,0,0,0,android
4210,4951,16,65535,1,35030,0,0,0,android
4211,4951,16,65535,1,35032,0,0,0,android
4212,593,16,65535,1,42702,0,0,0,android
4213,147,64,65535,1,35032,0,0,0,android
4214,280,16,65535,1,35028,0,0,0,android
4215,568,64,65535,1,41972,0,0,0,android
4216,147,64,65535,1,35030,0,0,0,android
4217,280,16,65535,1,35030,0,0,0,android
4218,590,64,65535,1,35028,0,0,0,android
4219,280,16,65535,1,35032,0,0,0,android
4220,136,64,65535,1,35028,0,0,0,android
4221,172,64,65535,1,42698,0,0,0,android
4222,74,64,65535,1,43578,1460,7,1,android
4223,54,16,65535,1,43578,0,0,0,android
4224,590,64,65535,1,35030,0,0,0,android
4225,117,64,65535,1,35030,0,0,0,android
4226,590,64,65535,1,35032,0,0,0,android
4227,119,64,65535,1,35032,0,0,0,android
4228,489,64,65535,1,42676,0,0,0,android
4229,54,64,65535,1,43578,0,0,0,android
4230,571,64,65535,1,43578,0,0,0,android
4231,172,64,65535,1,42702,0,0,0,android
4232,470,16,65535,1,35028,0,0,0,android
4233,469,16,65535,1,35030,0,0,0,android
4234,470,16,65535,1,35032,0,0,0,android
4235,7218,16,65535,1,41972,0,0,0,android
4236,74,64,65535,1,42722,1460,7,1,android
4237,54,16,65535,1,42722,0,0,0,android
4238,593,16,65535,1,42698,0,0,0,android
4239,1682,16,65535,1,42702,0,0,0,android
4240,54,64,65535,1,42722,0,0,0,android
4241,571,64,65535,1,42722,0,0,0,android
4242,3900,16,65535,1,43578,0,0,0,android
4243,155,64,65535,1,42676,0,0,0,android
4244,74,64,65535,1,54950,1460,7,1,android
4245,54,16,65535,1,54950,0,0,0,android
4246,74,64,65535,1,54952,1460,7,1,android
4247,54,16,65535,1,54952,0,0,0,android
4248,74,64,65535,1,54954,1460,7,1,android
4249,54,16,65535,1,54954,0,0,0,android
4250,5608,16,65535,1,42722,0,0,0,android
4251,74,64,65535,1,54940,1460,7,1,android
4252,54,16,65535,1,54940,0,0,0,android
4253,122,64,65535,1,35028,0,0,0,android
